,Date,PnL,LongsP,ShortsP,LongH,ShortH,LongD,ShortD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV,Sim
3899,2017-12-26,-784736.550104714,349348053.90052176,-314845707.7080533,6217205923.6183815,-6389161881.7351,525948662.5357251,-450649317.6849259,832892397.2907431,-887916140.6528091,-6570045.486458121,6552136.29127159,10129073.047403,-10447177.72156268,4
3900,2017-12-27,942123.9063203876,336183499.3871605,-315269757.59550065,6360590040.87748,-6405422730.302383,336357145.5384825,-448949685.9231689,866219613.2917421,-917100103.8113706,-6703242.494189661,6630218.006221831,9982830.205704536,-10231947.078142524,4
3901,2017-12-28,-916989.3075956652,353311779.90361893,-329956098.76874864,6693630264.991602,-6727068090.836443,474092423.77539134,-488846216.0062611,877132255.1966995,-943427166.6160858,-6729487.103656284,6732934.563367866,9624220.062853193,-9996425.9519197,4
3902,2017-12-29,-621043.1742387449,309635554.03128755,-293215834.13059,6211846672.293604,-6226419057.022818,552249514.2492468,-564800037.3049405,908457014.2702434,-955709249.086659,-6896859.019153591,6816129.549309104,9456085.858567458,-9661847.439518154,4
3903,2018-01-02,-839927.0641297349,351689526.18017185,-325081499.6502389,6493993407.594118,-6679144102.58654,1184449430.1896,-1024899353.619756,911059471.7746246,-934489852.343622,-7043669.3932281975,6935032.992715324,7763627.494564582,-7798056.510957044,4
3904,2018-01-03,-950478.622819435,387392633.6796186,-366510760.9177357,6932490958.375383,-7019855952.18726,819473313.7532024,-912483339.7885176,878337549.1201034,-882825989.8894765,-6883634.330622719,6689209.107752526,7090684.192044024,-6997177.968467336,4
3905,2018-01-04,-308427.3868693005,421328040.6550527,-396679927.86201024,7256484766.534214,-7326630314.360903,885489569.8764234,-906783683.27964,818955779.6226931,-836469961.8545969,-6616091.247523119,6494521.116142338,6293904.078171847,-6286113.851915074,4
3906,2018-01-05,-839845.5571779935,458240029.3981833,-443932133.9550681,7798172229.024788,-7798539042.434442,646894090.3221686,-707172452.9464521,763528990.7139826,-787052213.349957,-6364642.423156314,6287603.085885488,5557672.339630486,-5589983.594788205,4
3907,2018-01-08,4556322.290664922,479540859.8737613,-456117214.50555766,8044651204.852855,-8231065727.177644,770955863.479358,-589467582.198647,772437889.6588169,-801597248.070775,-6528322.265034929,6426646.172948629,4439011.693917045,-4469866.413871208,4
3908,2018-01-09,194368.4336735581,487377241.45470095,-465533054.5534088,8147243166.633843,-8363843419.77341,710742198.4330559,-678782640.7176931,702985039.6633959,-737451621.6636175,-6269344.4135704655,6171977.378802085,3778237.217699603,-3816452.473490904,4
3909,2018-01-10,-157613.5399653134,474143030.2716778,-457918869.3347071,8019619712.383878,-8019472042.336885,639110340.7251108,-850395851.4873145,688032504.9811611,-694661861.7017139,-6309302.893141666,6070744.348378964,3373128.1670302674,-3316117.370813977,4
3910,2018-01-11,251900.46529409423,587896734.0526973,-571135164.6471233,8667310436.105244,-8744618045.927124,761911720.9209266,-684741949.0553616,560980126.6208152,-584600144.1681311,-5408041.023895132,5161169.458962532,2488614.1218823898,-2479082.347057867,4
3911,2018-01-12,2990914.196573183,643098080.7086539,-620510007.0300939,9025944113.301046,-9036370594.232506,477788663.86822784,-547505382.8350639,458174005.8946614,-539049262.2260964,-4800870.658932159,4793343.307478977,1851435.6292088877,-2001203.2227335763,4
3912,2018-01-16,441650.97525809833,547809905.9663763,-540026190.3382261,8815567710.011253,-8794551320.495472,624052811.2140429,-640249672.6356177,537146200.6142344,-582359537.7929602,-5798032.038120762,5516039.312668394,952192.9078917124,-957197.3295113548,4
3913,2018-01-17,-850262.1152875301,625076615.4330174,-619513274.7386116,9406682233.47653,-9196146039.248545,620496640.5521097,-808646332.4458544,414519755.3786351,-512401014.7247573,-4897116.123874043,4916812.362550927,509747.474675214,-557102.0109974218,4
3914,2018-01-18,-2104968.597008221,600442190.6597011,-604574127.9823589,9401710139.808842,-9015795496.955503,343287218.63292706,-511075357.8382218,459153883.7648263,-550499494.2054088,-5736041.859841963,5098929.094771964,294286.8181755162,-293831.7624701348,4
3915,2018-01-19,-4001536.2385112336,930765934.5920796,-929373652.2474128,5145054406.752752,-5284128157.862762,611306360.485764,-884526994.391881,812702529.8052665,-754581850.9614897,-6250000.0,6250000.0,11388675.209422056,-11082381.929810446,4
3916,2018-01-22,-4786054.199813801,254918844.1347396,-266690389.53868055,5561397523.697576,-5641931581.171404,651021724.9303567,-702565275.6841927,846445306.4443433,-775795286.133471,-6465206.811378188,6445637.133718725,10554012.415457452,-10181461.431551993,4
3917,2018-01-23,-2825968.7077770517,271178083.44243205,-290484151.2308049,5799509005.188749,-5862610435.592871,662291358.2531613,-675015431.6462146,828878291.9138869,-758016295.0786657,-6421707.75921354,6366444.3502113465,10018863.119004833,-9596883.47492757,4
3918,2018-01-24,1169267.7752032136,257130364.09367284,-290864385.8620867,5832702005.8483,-5675853235.604065,560104966.3694563,-764457945.262567,831333829.7221737,-753851968.6621743,-6446095.972591208,6369101.596007544,9628380.404472755,-9179966.684436264,4
3919,2018-01-25,619858.5215437678,276290390.79383755,-306327859.17599785,5998135312.461472,-5970131979.681664,792855449.8920217,-667086707.2923049,804868889.861594,-741735343.8675437,-6364006.128909374,6272141.736250214,9011806.727381624,-8646134.497860331,4
3920,2018-01-26,-487570.1624214612,322568037.1779644,-354163579.7839162,6546510778.912073,-6467209870.40387,793322521.1112075,-843549592.7782323,763369735.867139,-717435870.8333871,-6183038.671416234,6156665.418488178,8272265.832633955,-8033550.358755293,4
3921,2018-01-29,-1074002.177951916,269561461.47644114,-307506267.851431,5971786865.747791,-5766051016.411026,822929622.9319427,-944089302.1694192,809259042.9396284,-769960136.111676,-6407936.521442087,6471263.111946969,7430741.942486495,-7321064.224738589,4
3922,2018-01-30,-2052452.389997484,214110736.23976332,-258128043.77109748,5303767940.669755,-5055892548.165288,841987544.6228273,-880107039.0241822,834129465.3143806,-768162681.3221536,-6508320.197122146,6483079.326089848,7198401.635528716,-6916544.014582539,4
3923,2018-01-31,-2859936.0089021246,213264725.93034995,-259413222.0542009,5290435883.702744,-5077711701.123819,932057722.31245,-897635259.8032923,798929300.0633551,-731072297.0480529,-6395283.805638596,6241233.113995259,6584857.655755613,-6215885.761172042,4
3924,2018-02-01,3293420.0071712714,200813315.11002705,-256192308.80617744,5167995568.293192,-4802600916.202632,908792083.1752548,-1048938635.1074196,815451269.3700091,-713409755.8171879,-6497437.269330001,6198975.574302156,6308319.896112913,-5739222.157169929,4
3925,2018-02-02,-1913125.9946072756,129303173.07755873,-177004624.2960999,3837463213.80425,-3452598290.8792386,1313389979.7926717,-1342450919.0993395,752189016.330173,-651374578.911844,-6100327.939596533,5800831.875446027,5489144.86606017,-4971906.5670422185,4
3926,2018-02-05,4963060.006060864,45027043.01039104,-75881651.0931755,1820609155.565941,-1315546307.0410333,1899507758.360076,-2031589467.089668,388167516.2748637,-399771471.4140489,-3820001.283554519,4245871.7680602,2452476.7458817456,-2645799.541034315,4
3927,2018-02-06,-205515.47677067888,60060833.77275606,-85939219.54398525,1979848997.432814,-1574979711.4100626,619725002.817979,-524713178.1041488,416403031.0420028,-425142842.7507296,-4418569.234442547,4731550.320403042,2505132.490067313,-2624623.9392411783,4
3928,2018-02-07,-64381.31597146293,65526028.16395717,-85093142.95097797,1998488415.4893508,-1602553723.2131329,418973752.9563444,-416414811.50999045,409858916.1017013,-423712425.7883284,-4342170.954762052,4731156.609723127,2217185.540225562,-2354428.8729754444,4
3929,2018-02-08,-6754765.266380493,34098100.00593332,-44252851.80221518,923163381.619452,-692527156.5872371,1046640580.3092704,-897509241.3223871,177550854.10564506,-212151820.4068117,-2327076.7961196434,2950290.2047751504,942683.8139572456,-1165160.1946731713,4
3930,2018-02-09,1641689.2872510292,46648961.31443778,-55674140.25622624,1219044887.5692506,-1060188728.1363456,454967169.74994993,-382674987.7178823,297995514.3268137,-275920101.81842697,-3329410.569227573,3466664.605788708,1287779.7031583353,-1267760.1330285713,4
3931,2018-02-12,-646523.0249698788,51582626.60613839,-63356031.649911135,1376358494.397768,-1199383837.867959,339300792.4003813,-355317586.4202712,352351222.8145632,-315043955.6349848,-3830817.710440861,3926294.105431918,861866.3985991107,-823944.5122332224,4
3932,2018-02-13,-909866.8907505895,59470764.54515904,-70225634.43868347,1552421001.773795,-1316904907.1586623,285334937.8854287,-345804778.0117508,385053084.1283837,-362023742.9772509,-4058037.2685712734,4300839.138810975,696729.742527259,-694924.1434703246,4
3933,2018-02-14,3275824.4866548097,85415896.56915663,-100161534.5554733,2191772687.4269013,-2047549913.497008,931063948.514454,-832504035.249768,555659638.7913291,-512982064.9065803,-6307117.971658899,6035826.733913846,702604.7248853175,-659728.8233336002,4
3934,2018-02-15,1986881.4337753823,113886548.11431795,-133669489.56779157,2961043777.960716,-2756049725.204315,896753471.7154131,-950500565.640988,785568766.1976994,-690941136.9315925,-8064306.591650244,7865644.927192086,469397.2396027444,-438964.5807238764,4
3935,2018-02-16,2740698.381516272,364814759.305728,-384059498.44683945,4283094520.085719,-4429695083.644746,807983808.0173084,-1116632420.9849508,532010750.69487137,-489535225.04345787,-6250000.0,6250000.0,9505097.658579296,-9181859.503720134,4
3936,2018-02-20,1116469.755607328,198511452.472283,-199470550.5276774,3831650931.020525,-3947065903.847968,657469726.1357254,-686566269.0878451,551841363.2990015,-508285253.2380425,-6497546.263269443,6533155.879645605,8468999.60401114,-8203227.579438636,4
3937,2018-02-21,-457677.0974199788,183176482.679843,-195297528.8402876,3728192664.0908175,-3659951178.44174,499602731.9458656,-672554919.4147556,535903450.88909054,-501341748.76941806,-6407406.512182176,6536521.317293011,7953804.957456974,-7807391.915894975,4
3938,2018-02-22,-723500.5610689273,182651067.0210088,-193325202.14684537,3710941395.946479,-3674800845.79952,560950796.1668475,-531020272.2604058,541951161.6418413,-505741975.1576176,-6465944.880485296,6600408.36550157,7689315.086178986,-7535392.573868023,4
3939,2018-02-23,4445604.188357681,242816804.93245804,-246626319.56365195,4428249698.167372,-4563090609.1180525,924147562.182514,-755585117.391159,558527841.5082877,-522234865.0408926,-6717134.747453066,6821476.112642211,7611906.320956038,-7434962.495419164,4
3940,2018-02-26,702643.8881614838,263253199.2682401,-273912473.1048191,4886596428.823187,-4954257484.087456,547695887.7609967,-607323340.3538618,582185942.6278641,-546090295.7734741,-7020565.977620523,7125457.431008016,6804696.330470445,-6660682.6718692025,4
3941,2018-02-27,2948500.550910298,201597751.117827,-213160515.82231563,4072527857.709706,-4075539528.323406,844229185.4473615,-905026578.6791092,575415212.4626427,-537763658.2195561,-7119184.40838761,7207172.38854952,6432616.489109315,-6281507.3995584585,4
3942,2018-02-28,-1286710.076005091,163387838.10747704,-173584760.2676741,3442447538.790761,-3462421109.133197,763035545.0867162,-748726197.978278,549553537.5249091,-511338671.0636877,-6880040.66030568,6968272.937175599,5820634.968704227,-5666186.004178919,4
3943,2018-03-01,-3811175.737943547,138952582.96269011,-149001535.3010084,3016485118.939695,-3046117605.3209457,715145610.0936866,-709445839.6146939,526632290.58181614,-494894585.72106016,-6653511.749554121,6824233.212684432,5250149.908785583,-5165278.160633332,4
3944,2018-03-02,3138174.9503608886,174592194.98236024,-180160310.25424695,3474444293.3447933,-3429186181.215873,590046020.8368237,-666279281.4630654,537002360.5272089,-521914450.37467706,-6657610.848441932,7034192.682459995,4957578.055237684,-5029165.366032815,4
3945,2018-03-05,5531.922061705729,199981842.9475965,-202648331.61043257,3974605858.883381,-4023219634.5047855,764282736.0176475,-673306942.9543118,612051994.7792058,-579550596.939023,-7445038.855222525,7668819.281550913,4406528.571011022,-4351825.180687013,4
3946,2018-03-06,-964198.7833591758,230794138.23959455,-235393999.93168116,4387130354.003746,-4374755824.530101,616217111.9088478,-676236242.7580061,610661801.8994973,-582915837.821495,-7527000.848549036,7702562.655240228,4022853.996684221,-3977036.6664580894,4
3947,2018-03-07,-6133385.3715437,240826019.2434371,-252245780.853813,4505367928.783037,-4512910075.127348,575300641.257258,-554697450.8925562,603484378.7232311,-578477782.7201912,-7396887.200088032,7622687.264730788,3564892.319751632,-3544020.5330115454,4
3948,2018-03-08,-1607161.573548311,244649327.45538548,-255228544.07778597,4608220131.396988,-4713701316.94795,590636395.9051259,-495145063.2599989,622492549.4061905,-591891240.3076489,-7590965.961616607,7767806.084074907,3264548.275554645,-3216744.157794361,4
3949,2018-03-09,35017.023643455934,321470523.7523221,-328367360.8079362,5482316992.968866,-5707042587.05283,1023633509.8480432,-908036463.858185,575959487.5697448,-561788992.5981767,-7300072.465544785,7493348.868572967,2695363.5083654607,-2699877.058088597,4
3950,2018-03-12,-998715.379991502,303874095.07925296,-324543978.007689,5596925307.434699,-5718460750.688038,579119099.970998,-669534920.3087916,626812431.1352628,-617648063.6604745,-7853288.985902053,8184200.373237532,1668526.9218615403,-1692676.316963465,4
3951,2018-03-13,-967781.230193869,278710250.99590033,-300692663.3188553,5470013846.959671,-5571508837.584492,481664462.5646268,-501360167.0288199,655794590.6242123,-651337247.7628746,-8406011.04587505,8421113.857173296,1321560.084151554,-1322961.3270453475,4
3952,2018-03-14,-2823778.5996569744,248098443.2542519,-274984036.80546784,4928925408.592574,-5280865802.79052,816662203.7408354,-564137397.5391071,719717303.5684724,-674921119.9791434,-8966916.091189075,8535221.774970658,954395.4055539216,-904035.3088875684,4
3953,2018-03-15,-607255.7445468649,233483837.1282404,-261402390.01330337,4757233843.834718,-5256879902.966644,654986461.1969893,-506855092.6737064,733916932.4869168,-673350175.4915507,-8712344.830237769,8214346.392715334,474543.890635384,-442744.60514340986,4
3954,2018-03-16,828237.4449568912,563083445.2614903,-587342966.0750291,4857342984.681033,-4768399659.643988,967311979.846046,-880514468.0378515,485007304.7285458,-497300030.17508113,-6250000.0,6250000.0,11384146.847755617,-11603925.933293875,4
3955,2018-03-19,709856.9932908278,248218411.1545536,-244841278.1312225,4316542495.6346,-4256564393.805731,557638164.0169017,-531333012.4863249,496088346.5211327,-509891868.44459295,-6389083.82956101,6400756.198151654,10642686.619241768,-10871596.722498566,4
3956,2018-03-20,-730044.9040208034,254158584.28135204,-246155820.46310917,4363969382.828187,-4343492011.738268,461285277.7062222,-427140222.6662048,500424350.4089944,-513429235.2064496,-6417427.658593904,6392678.539669527,10368533.927819496,-10558348.284427809,4
3957,2018-03-21,-1493635.937967582,253022426.8507248,-242375181.582209,4309175082.034643,-4282417310.58727,420169767.58637285,-430588285.33207005,502876267.59471047,-515454875.5231776,-6417488.575779529,6420387.792000629,10061826.705303822,-10253073.022018284,4
3958,2018-03-22,-863705.5644024913,172186409.5208779,-160383888.91815215,3160419587.270663,-3196411046.0896654,1084593864.2504685,-1023863614.8827026,455234901.2662888,-462804763.38999856,-6037379.76964341,5993529.605301177,8970443.655109394,-9072444.127396356,4
3959,2018-03-23,2469572.8837326462,126971404.47690046,-112970784.75018471,2348575397.621444,-2371127380.0858965,804369461.8682611,-817537464.463069,379728656.1222462,-390446866.26984125,-5302507.027793248,5250865.74405293,7404148.104866996,-7520368.020633586,4
3960,2018-03-26,-1121003.1275311303,179153829.37446553,-164963579.0517572,3261625971.978826,-3249361947.2186747,877894834.9265951,-914021475.8747224,463272562.2660461,-474920864.90945286,-6519216.001080699,6445123.47829408,8126962.305671381,-8230591.177370411,4
