Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-11-03,1335809.0216647156,146886405.61142993,-159682118.6840129,3497018042.272484,-3592104578.64476,678363545.6239202,-632229273.8462913,5411617.630652583,-5184439.575188959,5266952.570879495,-5019056.471897544
2016-11-04,2774290.565430379,146811019.1399467,-168140224.53431904,3447342871.695855,-3695495749.22989,690385991.476692,-650564796.4735999,5538889.0200088145,-5353943.8367947005,5027396.876836358,-4836904.575316144
2016-11-07,-1535990.6582572346,230292080.46789193,-257711281.7176438,5045789941.894751,-5287217787.775713,780860819.5771405,-695168178.0812941,6505268.720687227,-6090188.860740204,4559722.108541897,-4205825.199416686
2016-11-08,-3863054.559494972,244875345.36553738,-281391394.5539719,5360335225.966396,-5552323532.028399,799324614.0771737,-659382893.8571124,6728758.956197023,-5897372.369475735,4259395.743459172,-3666243.562927882
2016-11-09,4900970.918533174,371393786.5229188,-381663676.1943149,6212545442.730041,-6167827504.605035,719350952.4152129,-548956093.9142308,6368856.928182853,-5566392.432897235,3528827.1895618755,-2925726.919053388
2016-11-10,2652159.6985707004,470594125.31588334,-452754689.3005316,6398043758.384012,-6286043987.028232,594285234.3287106,-427602119.86827755,5628388.069143026,-4732778.861515444,2675509.1753551182,-2117293.0620028167
2016-11-11,1506359.2237062128,529051058.7802236,-509110961.8784068,6733288165.366919,-6515629221.323287,582893428.2442281,-409532413.82600516,5563947.063278463,-4471438.599944973,2296958.5953022735,-1770091.628492441
2016-11-14,2288514.3018159345,608126606.0650831,-582374024.2461247,6824318694.763889,-6674277206.253525,497424113.3696226,-398829453.2967121,5078712.589160627,-4396467.218556562,1145888.3949265731,-992572.7119191105
2016-11-15,-4640726.289366253,622528759.8924961,-601123923.9477885,7079888656.664216,-6927503494.295484,572990448.0476408,-432739751.0496565,6006011.826254235,-4885103.471957073,1006432.0186647344,-814195.0967710027
2016-11-16,780903.3161969732,604406830.1704311,-582506279.7503088,7157974583.6527815,-6981131571.334291,627456878.8394673,-445102014.8954823,6563207.225225914,-5170623.441271491,735601.8854876003,-564677.6955674103
2016-11-17,1904976.0591329806,665653390.909724,-625687254.5744219,7585203132.627304,-7239412981.415703,577794774.3943741,-406966608.67491317,6304519.694592994,-5030928.5621254165,344875.1786367233,-266433.2395770226
2016-11-18,-417154.2331160259,900069552.8010876,-852274620.1475375,4451984803.217566,-4571959223.562136,551593600.3112278,-572221565.7582848,6250000.0,-6250000.0,9553882.271749917,-9818940.62762851
2016-11-21,1473206.621835818,264071419.09025887,-254590121.664651,4810175310.221317,-4875807090.84014,570514903.8767686,-594502838.4743142,6508300.481095721,-6511725.464003544,8855380.69714642,-9126621.504940044
2016-11-22,1099029.399343068,300407226.33808196,-290133544.6382433,5182487529.109716,-5300144730.214737,556809390.2567917,-584947773.3512039,6455264.399187742,-6459557.614245683,8366476.245686761,-8658133.491876747
2016-11-23,-1220008.912937232,319499282.381329,-300612201.8608651,5381114360.902111,-5399868167.621714,556885644.6561923,-586733836.9541693,6427193.647794947,-6480088.061690687,8003763.496295713,-8323340.451288646
2016-11-25,-649413.1264511743,327700724.6532177,-319642827.1913347,5630679034.371292,-5779422959.681068,570282908.1668727,-592313889.9271526,6596709.207042185,-6576037.154980761,7489635.531028613,-7693612.7983738445
2016-11-28,357943.60373322386,273825467.29836583,-279521082.67693186,5225398204.335037,-5491266882.56731,610546855.3353705,-625931792.6115763,7156871.268567501,-7000596.694596313,6918741.568162416,-6989254.675374596
2016-11-29,2232672.504263823,272359396.31976014,-285493086.9156637,5263095240.199327,-5636018003.565951,600346397.9122071,-622736127.8774183,7140673.925769922,-7027770.62801708,6476907.393236866,-6593494.739741922
2016-11-30,9004263.414934576,274718929.7772279,-240664284.99758053,5073836647.757787,-5053657889.406743,608654917.9790463,-653218538.6397398,7226909.52850035,-7422336.251996554,6171648.169501718,-6540385.493773766
2016-12-01,-12828.862428640481,263821898.7791512,-241039444.59175873,4741687390.411652,-4859597321.61596,573675742.279149,-601058263.640456,7004800.904533367,-6988340.553866599,5527956.580842663,-5705725.1063244175
2016-12-02,526290.3687262262,256007201.34891105,-238806025.9590053,4766316730.982758,-4941144074.976567,597251038.9197798,-628301714.5809824,7299739.710465208,-7263663.476739155,5381086.338422189,-5548669.315853932
2016-12-05,93010.10748957464,293497074.59808594,-281550751.89718676,5397583343.901012,-5622810585.608592,627010896.6059148,-650568246.6652164,7711069.255898628,-7527627.796757972,4454064.8499883525,-4511666.879868096
2016-12-06,-1640946.8896130791,330946899.7449105,-319028861.6511536,5835011012.215671,-6084490070.38192,617168390.5991577,-637390147.2873335,7471600.2062596185,-7392230.716224746,3951253.267238044,-4021196.8849399406
2016-12-07,259632.27201546828,427006009.046245,-419184205.36502635,6734535926.884048,-6971570016.442833,517097534.370471,-514001854.2258022,6478984.4107121155,-6269692.414476677,3027731.725305098,-2997429.751875028
2016-12-08,-2653414.667701769,470311259.7522218,-462631412.2654944,7055775538.847132,-7332291987.799873,478059626.8658055,-470239709.26955926,5714261.938046947,-5581358.176090472,2413078.827120867,-2393465.629528188
2016-12-09,1312576.4846552736,479963805.9763917,-472604435.5044913,7238529143.567084,-7472299103.111259,460102074.57328135,-441976419.9255655,5491578.699198312,-5416221.4278243575,2029663.1391905183,-2001332.0893774284
2016-12-12,-533524.8455675353,431401067.2753649,-425844929.2741115,7247898842.290533,-7401481372.95542,457662625.1241759,-460552715.90029716,5719365.694955614,-5842789.196180734,1177416.1614582357,-1210791.3414677647
2016-12-13,-580841.2789692832,452079537.2895328,-443158036.615391,7517441381.728672,-7701368300.983965,452585771.1143536,-408234738.5043733,5740531.098040604,-5506519.744429169,878357.8593180138,-832669.164446669
2016-12-14,-290134.84996011213,372805788.4993905,-347612243.69676745,6981282941.121531,-7125826318.590586,564023148.3809694,-617084790.025028,7130504.891173067,-7326623.6051812,729210.2791284792,-790614.2031374378
2016-12-15,-620718.5470699385,397642134.03844243,-377925260.0210737,7117559278.522524,-7320414904.08199,602163894.356979,-580406401.2642815,7264790.410110845,-7016322.27231654,381123.75124499074,-372473.410099753
2016-12-16,-74657.07552696607,686511113.4996535,-681162743.6485198,5089214801.105226,-4860676368.690878,591476517.8561502,-511285724.9919232,6250000.0,-6250000.0,12174309.832862776,-11611566.861515474
